row_id,Time,Pass_Fail,Pass_Fail_Label,dataset_split,model_used,fail_probability,prediction_threshold,predicted_class,model_prediction,feature_059,feature_247,feature_487,feature_112,feature_385,feature_425,feature_486,feature_028,feature_019,feature_021,feature_040,feature_480,feature_160,feature_017,feature_510,feature_519,feature_152,feature_563,feature_130,feature_460,feature_202,feature_430,feature_123,feature_469,feature_468,feature_290,feature_280,feature_167,feature_225,feature_344
711,2008-03-09 04:18:00,0,Pass,train,RandomForest_SMOTE,0.19020294609579527,0.5,0,Pass,-1.3727,0.0302,0.0,0.4584,0.0076,5.3156,894.025,69.7778,12.5896,-6385.75,78.04,68.3159,704.0,0.9664,42.6966,6.5853,0.4931,0.6759,0.7909999999999999,33.2929,6.367999999999999,3.0224,15.89,4.9489,403.5762,0.1088,0.0196,1.2,1018.2002,24.661
712,2008-03-09 06:26:00,0,Pass,test,RandomForest_SMOTE,0.20967188277014248,0.5,0,Pass,2.6218,,384.3575,,,5.308,704.4563,68.7667,12.5139,-6284.25,78.04,69.3276,454.0,0.9572,61.3861,,0.4851,0.5772,0.8057,18.7337,12.54,7.8291,15.83,5.8471,421.8447,0.0649,0.0184,0.4,768.5996,19.8931
713,2008-03-09 09:38:00,0,Pass,test,RandomForest_SMOTE,0.2839298565283994,0.5,0,Pass,-0.7782,0.033,0.0,0.4661,0.0077,3.8644,845.6922,67.8556,12.5018,-6048.5,76.76,59.5593,185.0,0.9789,45.6345,7.0786,0.4071,0.8327,0.7804,11.2694,3.034,40.3902,15.8,5.5131,397.0794,0.0843,0.0202,0.9,689.7998,16.1371
714,2008-03-09 14:24:00,0,Pass,test,RandomForest_SMOTE,0.1534134930369162,0.5,0,Pass,-0.3918,0.019,710.0977,0.4596,0.0059,5.4508,876.3203,68.3778,12.5545,-5486.25,2.126,75.1586,454.0,0.9668,26.5089,4.1255,0.4892,0.9534,0.7585,30.1432,13.532,16.6416,15.8,4.5461,0.0,0.1225,0.0135,0.9,690.7998,18.0874
715,2008-03-09 14:29:00,0,Pass,test,RandomForest_SMOTE,0.2340218909228885,0.5,0,Pass,-0.9691,0.4027,616.9576,0.4294,0.1063,5.3041,427.4143,74.1333,12.4773,-5201.5,80.01,88.5806,177.0,0.9715,24.2424,93.7836,0.4786,0.836,0.7585,24.0162,4.138,28.2226,15.8,5.1888,495.3096,0.0664,0.0233,1.6,420.2998,31.2385
716,2008-03-09 17:22:00,0,Pass,train,RandomForest_SMOTE,0.12284377929450652,0.5,0,Pass,5.0955,0.0142,0.0,0.4591,0.0039,3.992,880.4124,69.1444,12.4027,-5553.5,75.71,109.6969,353.0,0.9722,62.5337,3.0989,0.4239,0.999,0.8297,21.056,13.932,24.0029,15.78,5.4084,291.6325,0.0448,0.0178,0.9,1226.2998,14.2379
717,2008-03-09 18:16:00,0,Pass,train,RandomForest_SMOTE,0.10129524510353204,0.5,0,Pass,-1.1173,,102.8897,,,4.4493,533.3333,69.6111,12.5302,-6316.75,78.29,103.756,659.0,0.9608,45.9016,,0.4197,,0.7747,19.5079,6.461,6.1266,15.86,5.4973,489.585,0.0947,0.0212,0.8,656.8999,27.7847
718,2008-03-09 18:16:00,0,Pass,train,RandomForest_SMOTE,0.1820686205220801,0.5,0,Pass,3.3364,0.0269,334.9787,0.4567,0.0081,7.9314,152.6432,72.9,12.4706,-6394.5,78.04,144.3522,413.0,0.966,56.7089,5.8827,0.7431,,0.7585,14.6479,4.909,7.2093,15.8,5.8481,98.6104,0.0585,0.0124,0.8,649.6997,29.4871
719,2008-03-09 20:00:00,0,Pass,train,RandomForest_SMOTE,0.07224953625773212,0.5,0,Pass,0.9827,0.0139999999999999,0.0,0.4589999999999999,0.0038,5.9019,529.4507,70.6,12.4618,-6331.25,78.04,87.816,677.0,0.979,63.0588,3.0498,0.5737,0.5671,0.8297,20.4153,14.146,5.0859,15.78,5.357,0.0,0.106,0.0146,1.1,622.0996,22.7383
720,2008-03-09 20:10:00,0,Pass,train,RandomForest_SMOTE,0.08228334997206098,0.5,0,Pass,-0.6727,0.0126,168.2369,0.4556,0.0037,12.9437,788.3408,74.5222,12.5986,-6325.0,12.19,46.3515,230.0,0.9646,29.3333,2.7745,1.1676,0.6455,0.7909999999999999,34.4255,19.87,8.4111,15.89,6.8107,0.0,0.059,0.0155,0.6,926.0996,18.1203
721,2008-04-09 08:01:00,0,Pass,train,RandomForest_SMOTE,0.12844563507020793,0.5,0,Pass,-0.7891,0.0205,166.9291,0.4634,0.0048,5.2816,810.7383,74.2222,10.7151,-5728.5,80.01,114.8747,575.0,0.9742,66.941,4.4203,0.4966,0.6785,0.7681,16.3905,11.428,18.0326,15.72,5.9782,0.0,4.4203,0.0114,2.3,848.6006,27.4909
722,2008-04-09 08:22:00,0,Pass,train,RandomForest_SMOTE,0.06497792808212714,0.5,0,Pass,1.7618,0.0198,0.0,0.4564,0.0065,5.2933,380.8868,74.1333,12.5986,-6410.75,12.19,80.12899999999999,650.0,0.9607,45.6576,4.3298,0.4779,0.5671,0.7585,10.7413,14.632,3.1666,15.8,6.8016,836.6357,0.059,0.012,1.0,1067.5,22.7992
723,2008-04-09 08:33:00,0,Pass,train,RandomForest_SMOTE,0.15663716064173197,0.5,0,Pass,2.4582,0.0214,108.7211,0.4526,0.0055,4.6757,156.5289,73.9778,12.5043,-5487.25,80.01,16.8159,603.0,0.9811,55.7769,4.7279,0.4697,0.7828,0.7681,21.6669,9.729,13.5769,15.72,5.492000000000001,359.2086,0.0728,0.0109,1.6,1188.1001,5.6812
724,2008-04-09 08:41:00,0,Pass,train,RandomForest_SMOTE,0.08023749244095871,0.5,0,Pass,2.9373,0.0169,166.9012,0.4539,0.0048,2.5961,495.568,66.7333,12.4867,-6627.25,79.47,83.0149,414.0,0.9699,42.0538,3.7319,0.2668,0.5671,0.7681,26.0287,7.685,5.7792,15.72,4.8533,175.3327,0.0822,0.0151,0.7,723.2998,28.464
725,2008-04-09 08:53:00,0,Pass,test,RandomForest_SMOTE,0.20606404447016077,0.5,0,Pass,1.9491,0.0222,138.2861,0.4581,0.0073,3.483,433.713,67.2444,12.4755,-4685.25,2.126,102.8876,354.0,0.9736,32.3497,4.8408,0.3673,0.8316,0.7681,34.8613,11.097,67.9366,15.72,5.4427,461.2407,0.072,0.0082,1.4,1015.0,25.5929
726,2008-04-09 11:50:00,0,Pass,test,RandomForest_SMOTE,0.10543783935528765,0.5,0,Pass,-1.4191,0.0146,108.6792,0.4605,0.0047,4.0759,0.0,66.0889,12.4859,-6424.5,79.47,37.0586,619.0,0.9772,36.8715,3.1633,0.3904,0.5671,0.8076,16.6756,10.7,7.2068,15.66,4.4639,665.9193,0.0604,0.0168,1.4,509.0,9.9647
727,2008-04-09 14:09:00,0,Pass,train,RandomForest_SMOTE,0.13387691871595533,0.5,0,Pass,0.2527,0.022,137.9913,0.465,0.006,4.011,0.0,68.7,12.5063,-5501.0,77.76,134.9129,342.0,0.9709,32.1142,4.735,0.4228,0.6467,0.7681,27.8369,8.48,7.9258,15.72,4.2917,0.0,0.0675,0.0196,1.0,1287.2002,27.6493
728,2008-04-09 14:11:00,0,Pass,train,RandomForest_SMOTE,0.12765500341964217,0.5,0,Pass,1.5927,,546.9169,,,3.5455,566.1675,68.4778,12.4824,-5314.75,76.15,94.231,210.0,0.9689,44.5033,,0.3327,0.8656,0.7681,19.5605,13.787,24.1968,15.72,6.4910000000000005,840.0683,0.0821,0.0152,1.3,1477.9004,27.7501
729,2008-04-09 14:48:00,0,Pass,train,RandomForest_SMOTE,0.07154538152177248,0.5,0,Pass,1.1845,0.0152,145.3125,0.4592,0.0037,3.067,0.0,66.1444,12.4773,-5519.0,79.47,77.0937,697.0,0.9688,31.769,3.3085,0.2928,0.5671,0.7681,23.6049,12.38,12.9371,15.72,5.7429,943.8219,0.0664,0.0121,0.8,488.8008,28.3888
730,2008-04-09 16:30:00,0,Pass,test,RandomForest_SMOTE,0.04550048138381505,0.5,0,Pass,-1.5764,0.0139999999999999,103.2605,0.4611,0.0046,4.8778,0.0,71.5778,12.4614,-6492.25,77.76,87.7277,648.0,0.9748,28.6674,3.0265,0.4748,0.8303,0.7681,19.366,5.492000000000001,5.5913,15.72,4.8277,265.8016,0.0697,0.0094,1.3,639.5,26.8161
731,2008-04-09 16:41:00,0,Pass,train,RandomForest_SMOTE,0.08445896876641584,0.5,0,Pass,-0.2718,0.0185,279.8542,0.467,0.0049,4.8595,0.0,68.5444,12.4743,-5549.25,79.0,142.7354,707.0,0.9796,53.076,3.9698,0.4569,0.8398,0.7435,23.2535,4.803,44.3303,15.67,5.8951,0.0,0.0619,0.0189,2.0,843.0,26.6029
732,2008-04-09 16:56:00,0,Pass,train,RandomForest_SMOTE,0.09104132332750231,0.5,0,Pass,-2.0291,0.0156,163.9103,0.4564,0.0041,6.0795,0.0,74.1778,12.4773,-6284.25,80.01,72.9179,293.0,0.979,200.823,3.4141,0.638,,0.7435,44.6262,10.457,35.9947,15.67,6.1496,423.8351,0.0664,0.0181,1.5,565.7998,24.6355
733,2008-04-09 17:30:00,0,Pass,train,RandomForest_SMOTE,0.08230702550383232,0.5,0,Pass,3.5355,0.0171,109.1045,0.4593,0.0051,3.3553,0.0,66.2889,12.4755,-6338.25,65.11,130.1759,582.0,0.9704,44.1454,3.725,0.3082,0.7931,0.7435,24.4747,11.229,7.3837,15.67,5.4777,194.6002,0.072,0.0162,0.6,895.2002,29.1317
734,2008-05-09 15:30:00,0,Pass,train,RandomForest_SMOTE,0.21314756209598046,0.5,0,Pass,0.8236,0.2135,128.4323,0.4541,0.0533,4.868,0.0,74.5444,10.7151,-6190.0,80.28,78.0417,1412.0,0.9618,35.5556,47.006,0.4472,0.6847,0.7435,8.1933,11.734000000000002,29.7415,15.67,4.645,0.0,4.4203,0.0194,1.5,1045.7002,24.8676
735,2008-05-09 21:48:00,0,Pass,train,RandomForest_SMOTE,0.20545461487364397,0.5,0,Pass,-2.5836,0.0293,727.789,0.4626,0.0074,2.6456,681.3733,68.1,12.4755,-5335.0,65.74,119.4949,495.0,0.9797,40.6936,6.332000000000001,0.2549,,0.7067,16.9284,9.164,20.1874,15.97,5.0512,240.746,0.072,0.0211,0.9,1378.4004,35.3985
736,2008-07-09 00:08:00,0,Pass,train,RandomForest_SMOTE,0.24390766562153762,0.5,0,Pass,3.4491,,0.0,,,3.5462,338.6243,74.3333,12.5202,-5747.75,80.31,107.152,356.0,0.9817,59.3438,,0.3883,0.7428,0.7537,18.5437,7.782999999999999,34.657,15.94,5.8842,189.0353,0.0657,0.0207,1.9,1514.0996,25.6282
737,2008-07-09 00:12:00,0,Pass,train,RandomForest_SMOTE,0.18967185504608086,0.5,0,Pass,1.0518,,0.0,,,5.4539,0.0,74.2333,12.5202,-5617.75,80.31,134.9352,475.0,0.9796,60.0791,,0.5795,0.5671,0.7537,30.7002,7.278,4.1476,15.94,4.5541,593.2584,0.0657,0.0174,1.2,1040.5996,36.0508
738,2008-07-09 00:49:00,0,Pass,train,RandomForest_SMOTE,0.13302459688046422,0.5,0,Pass,3.4391,,0.0,,,4.9775,300.2017,74.2778,12.5202,-5797.0,80.31,187.1205,132.0,0.9788,34.2688,,0.4941,0.5671,0.7537,26.9538,6.277,2.7083,15.94,5.1556,130.5578,0.0657,0.0191,1.4,432.2998,33.9818
739,2008-07-09 10:52:00,0,Pass,train,RandomForest_SMOTE,0.1457637027768632,0.5,0,Pass,-1.89,,760.8333,,,4.1482,434.0321,71.4,12.601,-6351.25,77.89,64.9516,744.0,0.9728,78.8235,,0.3927,0.5671,0.7879,12.5552,15.242,10.25,15.56,4.4744,703.1746,0.0732,0.0197,1.2,1427.2998,18.0651
740,2008-07-09 12:04:00,0,Pass,train,RandomForest_SMOTE,0.10020805016349137,0.5,0,Pass,1.1627,,770.7510000000001,,,4.8116,599.7932,74.4444,12.5212,-5532.5,80.91,111.7797,537.0,0.9772,37.3333,,0.4639,0.5671,0.7639,35.1893,9.264,17.7497,15.72,5.2767,726.7396,0.1187,0.0171,1.9,726.2998,29.421
741,2008-07-09 12:20:00,0,Pass,train,RandomForest_SMOTE,0.06763711892796455,0.5,0,Pass,-0.3236,,0.0,,,3.4103,808.8235,68.9556,12.4614,-6375.75,66.55,24.5038,658.0,0.9738,33.9703,,0.3534,0.7592,0.7639,19.7097,3.632,8.2186,15.72,5.1379,828.0899,0.0697,0.0093,0.8,703.5996,8.6485
742,2008-07-09 13:02:00,0,Pass,train,RandomForest_SMOTE,0.11916534466488772,0.5,0,Pass,2.1645,,190.0192,,,3.3214,0.0,74.9111,12.601,-5428.75,81.27,55.5183,142.0,0.9729,69.5103,,0.3574,0.5671,0.7639,17.9703,17.559,8.8602,15.72,5.7026,754.8929,0.0732,0.0163,1.5,1037.7002,21.4264
743,2008-07-09 18:02:00,0,Pass,train,RandomForest_SMOTE,0.14586592260392497,0.5,0,Pass,-1.9891,,0.0,,,3.5447,532.1294,71.6889,12.5406,-5685.0,78.04,65.3369,295.0,0.9739,63.5579,,0.3693,0.813,0.7879,23.1539,7.699,16.1829,15.56,5.6795,296.1152,0.0489,0.0125,1.4,1485.7002,19.9996
744,2008-07-09 18:24:00,0,Pass,train,RandomForest_SMOTE,0.15418796845420232,0.5,0,Pass,-0.2482,0.0354,650.6667,0.4627,0.0102,4.426,713.8988,71.1333,12.5027,-5464.75,77.76,57.048,350.0,0.9639,30.2895,7.6595,0.4191,0.8735,0.7639,27.3633,5.968,13.0656,15.72,5.1505,0.0,0.0746,0.0118,1.1,1035.5996,16.4359
745,2008-07-09 18:49:00,0,Pass,train,RandomForest_SMOTE,0.1209602780133002,0.5,0,Pass,-1.6436,,0.0,,,4.7843,735.6322,73.7,12.601,-5539.5,81.27,67.2763,557.0,0.9745,47.36,,0.4594,0.6854,0.7639,16.3298,16.815,13.9904,15.72,4.7286,0.0,0.0732,0.0181,1.1,831.9004,21.1924
746,2008-07-09 19:29:00,0,Pass,train,RandomForest_SMOTE,0.2088720292607534,0.5,0,Pass,5.1773,,0.0,,,5.0362,435.9245,73.3,12.5169,-5458.75,80.91,104.0156,657.0,0.9806,60.1002,,0.4995,0.6402,0.7639,32.2595,18.219,6.9247,15.72,7.0541,304.6005,0.0675,0.0159,1.8,1269.9004,31.9894
747,2008-07-09 19:31:00,0,Pass,train,RandomForest_SMOTE,0.12292170834741872,0.5,0,Pass,5.8045,0.0177,301.6911,0.4587,0.0052,6.1812,0.0,66.8222,12.3639,-5452.75,2.126,72.6614,178.0,0.9744,36.8825,3.8586,0.6502,0.8458,0.7879,19.7246,7.662000000000001,5.0433,15.56,5.3759,114.3931,0.0833,0.0161,0.8,1131.9004,25.2822
748,2008-07-09 20:12:00,0,Pass,test,RandomForest_SMOTE,0.0960265933398989,0.5,0,Pass,-2.3691,0.0205,271.2268,0.4629,0.0057,5.8629,0.0,66.6889,12.4614,-5623.0,65.74,53.4566,567.0,0.9756,35.2941,4.4363,0.6134,0.7738,0.7879,26.6554,5.38,18.5488,15.56,5.8297,167.9969,0.0697,0.0104,1.2,1053.7002,15.2942
749,2008-07-09 20:50:00,0,Pass,train,RandomForest_SMOTE,0.08708057273154955,0.5,0,Pass,5.9491,,0.0,,,3.5436,421.9321,74.6111,12.5212,-5831.25,81.27,87.2744,385.0,0.9713,32.491,,0.3805,0.6805,0.7954,19.1346,8.508,5.9164,15.85,5.7883,106.4028,0.1187,0.0107,0.9,875.6001,31.3613
750,2008-07-09 23:33:00,0,Pass,test,RandomForest_SMOTE,0.15363902241068128,0.5,0,Pass,5.4964,,0.0,,,4.0051,257.6714,75.9111,12.5169,-5422.25,81.27,59.1867,1203.0,0.9792,53.6082,,0.4481,0.5671,0.7697,17.7238,11.063,20.1392,15.62,4.9153,136.8177,0.0675,0.0168,1.1,2157.4004,26.9353
751,2008-08-09 00:32:00,0,Pass,train,RandomForest_SMOTE,0.16396075417209663,0.5,0,Pass,4.1464,,870.2439,,,3.6339,588.9428,74.9667,12.5663,-5618.75,80.28,46.2231,233.0,0.9743,62.7054,,0.3925,0.5705,0.7697,14.7718,4.779,17.1924,15.62,6.185,132.6463,0.0625,0.0145,1.2,1386.7998,14.9021
752,2008-08-09 00:40:00,0,Pass,train,RandomForest_SMOTE,0.2709619692452369,0.5,0,Pass,3.8164,0.0212,109.4367,0.4622,0.0057,4.4974,392.2639,,12.5163,,85.4,59.25899999999999,,0.9586,94.8454,4.5944,0.4262,0.6827,0.7697,18.7564,4.162,,15.62,6.0846,90.6622,0.0937,0.0247,,1220.7002,22.117
753,2008-08-09 01:24:00,0,Pass,test,RandomForest_SMOTE,0.18689102349224315,0.5,0,Pass,2.7582,0.0139999999999999,564.3564,0.4618,0.0038,4.5292,600.2090000000001,66.4,12.4824,-6482.75,79.16,97.8681,342.0,0.9769,80.4829,3.0384,0.4723,0.5671,0.7697,21.0062,15.225,7.2192,15.62,4.6576,484.7396,0.0821,0.0204,1.2,685.5,32.5269
754,2008-08-09 03:32:00,0,Pass,test,RandomForest_SMOTE,0.3154436650315763,0.5,0,Pass,-3.0355,0.0395,0.0,0.4634,0.0098,12.1067,0.0,66.0556,12.3639,-5789.75,16.64,73.2973,653.0,0.9606,85.8991,8.5181,1.1302,0.7105,0.7697,9.1618,6.087999999999999,9.4823,15.62,5.9674,112.6685,0.0833,0.0234,1.4,302.8994,28.0938
755,2008-08-09 03:48:00,0,Pass,train,RandomForest_SMOTE,0.18824560464980575,0.5,0,Pass,-1.0991,0.051,401.9481,0.4644,0.0113,5.2607,155.2743,68.0556,12.4743,-5273.0,78.33,53.6647,191.0,0.9788,35.2423,10.9789,0.5425,0.8191,0.7697,18.1084,4.001,7.3013,15.62,6.0059,280.2316,0.0619,0.0116,1.3,434.3999,20.5796
756,2008-08-09 04:21:00,0,Pass,train,RandomForest_SMOTE,0.05596855500126916,0.5,0,Pass,-0.9045,0.0157,76.2725,0.4656,0.0046,5.5958,161.542,69.3667,12.5043,-6549.25,76.61,69.5118,547.0,0.9796,18.929,3.3739,0.5247,0.5671,0.7879,12.0041,8.9579,7.1764,15.56,5.787000000000001,753.9698,0.0728,0.0235,0.9,412.4004,23.0105
757,2008-08-09 06:37:00,0,Pass,train,RandomForest_SMOTE,0.09748405538017726,0.5,0,Pass,0.0282,0.0139999999999999,110.9589,0.4593,0.0039,7.2344,116.3362,73.3778,12.4867,-5469.5,80.28,84.2672,745.0,0.9812,31.7386,3.0522,0.6668,0.66,0.7879,40.3764,4.865,12.5057,15.56,4.5952,0.0,0.0822,0.0192,1.3,848.2998,23.1907
758,2008-08-09 07:14:00,0,Pass,train,RandomForest_SMOTE,0.23000354177182786,0.5,0,Pass,-2.1173,0.0299,163.9037,0.4584,0.0071,3.6094,0.0,68.1444,12.502,-5248.25,77.44,81.8759,670.0,0.9789,48.1283,6.5145,0.3915,0.5671,0.7697,23.891,11.48,22.1598,15.62,4.7518,500.6434,0.076,0.0199,1.2,699.3999,31.3717
759,2008-08-09 07:41:00,0,Pass,train,RandomForest_SMOTE,0.09984193025741363,0.5,0,Pass,-3.1518,,322.807,,,5.2339,0.0,66.3778,12.5286,-6364.75,79.47,49.9579,224.0,0.9786,14.1113,,0.5085,0.7597,0.7879,83.6569,35.797,3.0637,15.56,6.5877,763.3689,0.0566,0.0119,1.1,1133.8994,20.7368
760,2008-08-09 18:46:00,0,Pass,train,RandomForest_SMOTE,0.08083824458176032,0.5,0,Pass,-1.4173,,484.3911,,,2.8863,314.7682,75.8111,12.4959,-5410.75,81.55,104.4159,967.0,0.9808,25.2308,,0.308,0.6708,0.8291,12.157,16.816,25.2645,15.75,7.5587,0.0,0.072,0.0168,1.9,625.9004,32.4391
761,2008-08-09 19:14:00,0,Pass,train,RandomForest_SMOTE,0.26348918391949844,0.5,0,Pass,0.8536,0.0534,60.5834,0.4634,0.0127,5.9052,297.4249,65.9444,12.502,-5428.5,65.74,151.2179,163.0,0.9805,61.4439,11.5216,0.5637,0.6868,0.8291,21.2666,16.570999999999998,11.1265,15.75,6.3016,0.0,0.076,0.027,0.9,606.9004,28.8217
762,2008-08-09 19:15:00,0,Pass,train,RandomForest_SMOTE,0.08035111704730975,0.5,0,Pass,-0.1391,,0.0,,,3.7161,0.0,73.3556,12.522,-5467.75,81.55,13.274,2111.0,0.9792,37.7358,,0.3535,0.5671,0.8291,14.2999,6.029,13.5156,15.75,4.7045,0.0,0.0715,0.0154,1.5,522.8994,5.0117
763,2008-08-09 19:25:00,0,Pass,train,RandomForest_SMOTE,0.1533021422566325,0.5,0,Pass,-1.9982,,74.2212,,,3.7865,0.0,76.8556,12.5153,-6285.0,81.55,52.0063,436.0,0.9805,59.97,,0.3611,0.5671,0.8291,16.8867,11.004,44.1527,15.75,4.5624,552.5023,0.0659,0.022,2.5,1417.7998,18.814
764,2008-08-09 19:33:00,0,Pass,train,RandomForest_SMOTE,0.16662434458143702,0.5,0,Pass,0.5564,,0.0,,,5.5018,0.0,76.4222,12.5688,-5342.5,81.55,30.1941,638.0,0.9747,43.1206,,0.5531,0.7883,0.8291,18.1064,6.226,15.3673,15.75,4.7419,0.0,0.0652,0.0172,1.9,1364.0,22.6997
765,2008-08-09 20:00:00,0,Pass,test,RandomForest_SMOTE,0.23980865678619986,0.5,0,Pass,-0.2418,0.0316,400.9281,0.4641,0.0083,7.1651,178.6134,71.2889,12.5731,-6489.25,77.76,64.4794,591.0,0.9744,57.7947,6.8193,0.6599,0.7305,0.7697,18.7707,8.413,8.3523,15.62,5.6418,0.0,0.0778,0.0166,1.1,768.5,23.9142
766,2008-08-09 21:36:00,0,Pass,test,RandomForest_SMOTE,0.17546248621302077,0.5,0,Pass,-1.7136,,0.0,,,5.8871,648.1962,73.3333,12.5169,-5098.25,80.93,73.0698,499.0,0.9808,103.2609,,0.5854,0.5671,0.7488,24.2585,15.428,53.6851,15.49,6.3703,681.008,0.0675,0.0152,1.3,533.7998,26.8692
767,2008-08-09 21:53:00,0,Pass,train,RandomForest_SMOTE,0.18095572794226777,0.5,0,Pass,-1.3073,,429.1358,,,5.1376,266.1632,71.4444,12.5347,-6301.5,80.91,65.6443,487.0,0.9716,57.8313,,0.501,0.5671,0.7488,21.6824,9.951,29.1518,15.49,4.7305,663.2128,0.0844,0.0161,8.8,1199.2998,21.3607
768,2008-08-09 22:17:00,0,Pass,train,RandomForest_SMOTE,0.13789474224589296,0.5,0,Pass,0.8827,,0.0,,,4.6332,627.0677,74.2889,12.4982,-5570.25,80.55,52.4109,2411.0,0.9795,87.7583,,0.4491,0.8923,0.8291,32.1642,8.475,12.3872,15.75,5.3077,738.62,0.0886,0.0185,2.3,911.0,16.1901
769,2008-09-09 00:25:00,0,Pass,test,RandomForest_SMOTE,0.30767999371922705,0.5,0,Pass,3.2655,,340.5018,,,4.6275,283.348,67.4778,12.5163,-5636.75,65.11,40.4835,3421.0,0.9707,206.2222,,0.4472,0.7141,0.7879,15.7398,2.521,61.6845,15.56,5.9103,66.14699999999999,0.0937,0.0262,1.3,1368.7002,9.9763
770,2008-09-09 03:53:00,0,Pass,train,RandomForest_SMOTE,0.10904550741682204,0.5,0,Pass,1.0673,,785.2156,,,3.9507,917.4669,72.3778,12.502,-5714.25,79.53,96.8593,304.0,0.9813,52.5469,,0.4251,0.6583,0.8291,43.108,18.095,7.175,15.75,7.6871,0.0,0.076,0.0135,1.5,1419.5,23.7184
771,2008-09-09 08:44:00,0,Pass,train,RandomForest_SMOTE,0.17493265792551743,0.5,0,Pass,-0.1773,0.1365,235.2941,0.4834,0.0402,4.2284,0.0,73.1222,12.3639,-5801.25,80.28,53.0979,656.0,0.9723,31.5789,28.2443,0.4106,0.7182,0.7697,18.032,8.407,7.326,15.62,5.4898,0.0,0.0833,0.0232,1.8,852.7998,15.725
772,2008-10-09 07:26:00,0,Pass,train,RandomForest_SMOTE,0.08910078555618407,0.5,0,Pass,3.0791,0.0191,86.8821,0.4559,0.0048,4.0835,503.1915,75.0,12.522,-5183.0,81.55,79.1966,462.0,0.9795,35.1931,4.1967,0.391,0.6714,0.8216,41.7809,9.963,12.2323,15.83,5.0843,224.7417,0.0715,0.0175,2.0,1266.4004,23.0882
773,2008-10-09 09:21:00,0,Pass,train,RandomForest_SMOTE,0.10798870841213704,0.5,0,Pass,3.6664,0.0144,0.0,0.4584,0.0045,3.8021,715.7895,75.2222,12.5084,-4858.25,79.71,131.9014,718.0,0.9753,65.7224,3.1366,0.4074,0.8135,0.8216,21.0324,12.393,50.5532,15.83,5.6877,178.3784,0.0774,0.0151,1.2,1145.5996,30.2725
774,2008-10-09 20:52:00,0,Pass,train,RandomForest_SMOTE,0.18499762786591759,0.5,0,Pass,4.0555,,80.0443,,,5.5567,0.0,71.6333,12.5288,-5218.25,78.49,115.1162,500.0,0.9797,59.2593,,0.5464,0.6477,0.8216,27.7288,6.687,12.5521,15.83,6.0954,90.742,0.0585,0.0228,1.0,644.7998,23.1272
775,2008-10-09 20:53:00,0,Pass,train,RandomForest_SMOTE,0.14801439810989425,0.5,0,Pass,-3.2082,0.0486,365.6566,0.4644,0.0126,4.8779,0.0,74.3,12.522,-5520.25,81.55,97.1157,418.0,0.9796,69.4476,10.4576,0.4797,0.5671,0.7447,22.7362,6.422999999999999,1.3405,15.84,7.0792,186.7101,0.0715,0.0183,1.4,1027.0,41.5926
776,2008-10-09 21:56:00,0,Pass,test,RandomForest_SMOTE,0.1537210206776846,0.5,0,Pass,-2.1182,,119.0805,,,2.8811,0.0,72.7556,12.522,-5408.25,79.31,82.5921,267.0,0.9772,64.4362,,0.3047,0.6374,0.8216,49.0403,8.029,4.6041,15.83,5.0272,260.1288,0.0715,0.0185,2.0,434.2002,23.0326
777,2008-10-09 23:30:00,0,Pass,train,RandomForest_SMOTE,0.11596843477760616,0.5,0,Pass,0.4855,,124.4009,,,2.7506,467.2852,75.0,12.4002,-5160.0,81.06,56.4154,444.0,0.961,48.0874,,0.2861,0.8216,0.8216,29.1659,6.1701,26.2984,15.83,4.7826,966.1049,0.0832,0.0165,1.0,540.7998,20.0185
778,2008-10-09 23:43:00,0,Pass,train,RandomForest_SMOTE,0.1239436723321897,0.5,0,Pass,0.3391,,80.2425,,,5.6824,0.0,72.6778,12.4002,-5116.5,80.28,103.2806,294.0,0.9739,37.0861,,0.5575,0.5671,0.8216,21.4102,22.262,28.6329,15.83,6.1846,0.0,0.0832,0.0192,1.5,881.7002,30.4578
779,2008-11-09 00:17:00,0,Pass,train,RandomForest_SMOTE,0.07465494757707108,0.5,0,Pass,1.4345,,660.2739999999999,,,3.5607,611.9929,72.7444,12.4561,-5400.0,81.06,51.018,752.0,0.9636,27.0833,,0.3799,0.5671,0.7447,10.6806,5.544,13.6296,15.84,5.565,349.9366,0.0424,0.0192,1.8,1180.0,20.5387
780,2008-11-09 05:20:00,0,Pass,train,RandomForest_SMOTE,0.18158278716811643,0.5,0,Pass,1.8164,0.0338,0.0,0.4603,0.0085,4.9635,449.852,75.2444,12.4769,-5763.0,80.91,93.1196,817.0,0.9755,46.0028,7.3436,0.4921,,0.7308,25.6097,5.537000000000001,13.4479,15.74,4.9809,290.6907,0.0839,0.0181,1.6,1561.2002,33.819
781,2008-11-09 06:04:00,0,Pass,train,RandomForest_SMOTE,0.11665865745402478,0.5,0,Pass,0.56,,834.8837,,,5.145,0.0,72.6222,12.5096,-5646.5,79.31,88.2416,397.0,0.9784,56.4516,,0.5033,0.6687,0.7447,15.1549,13.317,1.8241,15.84,5.2846,0.0,0.0664,0.013,2.3,575.5,27.9577
